r_i_docking_score,ZINC_ID,SMILES
-14.448698,ZINC000674292527,C[C@@H]1C[C@@H]1N1C[C@H](NC(=O)N[C@H]2CCc3c2cccc3F)CC1=O
-13.58007,ZINC000159544906,Cc1ccc(-c2nc(CNC(=O)c3ccc(N(C)C)cc3F)co2)cc1
-12.297699,ZINC000557357065,N#Cc1ccc(N2CC[C@@H](C(=O)NCc3ccccc3CN3CCOCC3)C2)c(F)c1
-13.758828,ZINC000819351428,O=C(O)C[C@@H]1CCCN(C(=O)CNC(=O)c2ccc(-c3ccccc3)cc2)C1
-14.578362,ZINC000623359255,COc1ccc(CN[C@H](C)c2ccc(NC(=O)NC3CC3)cc2)cc1OC1CC1
-11.138103,ZINC001006242114,C[C@H](NC(=O)c1cncc2ccccc21)C1CN(C(=O)CC2CC2)C1
-15.396177,ZINC000918058817,O=C(NC[C@@H]1Cc2ccccc21)NC[C@H]1COc2ccccc2C1
-12.802062,ZINC000290314971,COC(=O)Nc1cccc(CN[C@@H]2CCc3c2ccc(OC)c3F)c1
-7.672362,ZINC000139778833,CCCCNC(=O)[C@H]1CC[C@@H](C)N(C(=O)Nc2cc(C)nn2-c2ccc(C)cc2)C1
-13.863257,ZINC000783540786,COCCOC(=O)CSCc1nn(-c2ccc(F)cc2)c2c1CCC2
-6.125069,ZINC001196374602,CC[C@H](c1ccccc1)N(C[C@H](O)C(C)C)C(C)C
-15.851086,ZINC000494630272,Cc1ccsc1[C@@H](CO)NC[C@@H](O)COc1ccc(-c2ccccc2)cc1
-10.931726,ZINC001571319194,C[C@@H](CCCN[C@@H]1CCNC1=O)NC(=O)c1ccc2nncn2c1
-14.077091,ZINC001539143248,C/C(=C/C(=O)Oc1ccc(NC(=O)c2cccc([N+](=O)[O-])c2)cc1)c1ccc(F)cc1
-11.861988,ZINC000294262889,Cc1cc(NC(=O)[C@H](C)SCC(=O)N2CC[C@]3(C2)CCCN(C)C3)no1
-12.010838,ZINC000525769305,CC(C)[C@@H](NC(=O)CCCc1nc2ccccc2[nH]1)c1ccccc1Cl
-14.771026,ZINC000058757605,CC(=O)c1ccc(N2CCN(C(=O)NCc3cccc(F)c3)CC2)c(F)c1
-12.666224,ZINC000533941356,CNC(=O)c1cccc(OCC(=O)NCc2ccccc2Oc2cccc(F)c2)c1
-8.123043,ZINC000868382408,CC(=O)N1CCC[C@@H]1C(=O)N1CC2CCC1(CNC(=O)OC(C)(C)C)CC2
-12.814878,ZINC000560034491,C[C@H](CNC(=O)C(=O)N1CCC[C@H]1/C=C\c1ccccc1)CN1CCCC1
-11.925426,ZINC000528368865,N#Cc1ccccc1OC[C@H](O)CN1CCC(CCN2CCOCC2)CC1
-13.129704,ZINC001704830873,CC[C@@H]1C[C@H]1C(=O)N(C)CCC1CCN(C(=O)c2cnnc(O)c2)CC1
-14.518188,ZINC000579828450,Cc1ccc(OC[C@@H](O)CNc2ccc3oc(=O)n(C)c3c2)cc1
-14.807689000000002,ZINC000623700172,COc1cc([C@@H](C)NC(=O)NCCN2CCCc3ccccc32)ccc1OCc1ccncc1
-13.443188,ZINC000800258247,C[C@@H](OC(=O)c1cc(F)cc2nn[nH]c21)C(=O)Nc1cc(Cl)ccc1Cl
-12.315521,ZINC000830324419,CC(=O)c1cc(F)c(O)c(NC(=O)[C@H]2CCCN2C(=O)Cc2ccccc2)c1
-14.961232999999998,ZINC001639025361,O=C(NCCOC(F)(F)F)NC[C@@H]1C[C@@H]1Cc1ccccc1
-13.002497,ZINC000767565896,COc1ccc(COC(=O)c2cc(NC(C)=O)cc(C(F)(F)F)c2)nc1
-14.165785,ZINC000140725167,CC(=O)Nc1ccc2c(COC(=O)COc3ccc(C(C)(C)C)cc3)cc(=O)oc2c1
-15.679295000000002,ZINC000645246554,O=C(N[C@H](c1ccccc1)[C@@H]1CCCO1)N[C@@H]1CCO[C@@H](c2cccnc2)C1
-14.40799,ZINC001641661700,COc1ccc(N2CCN(C(=O)/C=C\C(=O)Nn3ccc(O)nc3=O)CC2)cc1
-10.164604,ZINC001235004700,CCOc1c(F)cc(CN2CCOC[C@]3(CCCNC3)C2)cc1Cl
-14.484455,ZINC000347152899,CCSCCCc1noc(-c2ccc(C(=O)OC)cc2F)n1
-12.307245,ZINC000743279682,Cc1c(N[C@@H](C)C(=O)Nc2ccc(C(C)(C)C)cc2)cccc1N1CCOC1=O
-14.424806,ZINC000524637116,COC(=O)c1ccc(-c2noc(-c3csc(CC(C)C)n3)n2)cc1
-10.891253,ZINC001523545075,CCc1ccoc1C(=O)N(C)CCCNC(=O)CCc1cn(C)nn1
-11.011192,ZINC001339705117,CCCSCC(=O)N1C[C@H](NC(=O)c2cocc2C)CC[C@H]1C
-13.865257,ZINC000757531706,Cc1ccc([C@@H]2C[C@H](OC(=O)[C@H]3CC(=O)N(c4ccc(F)cc4F)C3)CCO2)cc1
-12.788748,ZINC000641817948,CN(CCCCN1CCCCC1)C(=O)Nc1cc(CN)cc(C(F)(F)F)c1
-11.226681,ZINC001288201400,Cc1coc(C(=O)NC[C@H](NC(=O)C2CC=CC2)C(C)(C)C)c1
-3.303627,ZINC001742551447,Cc1nc(C)c(Cn2c(-c3cnn(C)c3)nnc2N2CCOC(C)(C)[C@@H]2C)s1
-10.526709,ZINC000589826376,O=C(Nc1ccc(Oc2ccncc2)cc1)C(=O)N1CCC[C@H](c2ccccc2)CC1
-13.327988,ZINC000067763789,Cc1ccc([C@@H](CNC(=O)C(=O)Nc2ccc3c(c2)NC(=O)CO3)N(C)C)cc1
-12.220129,ZINC001306824032,CCCCc1ccc(N2C[C@H](C(=O)N(CCO)CCNC(=O)OC(C)(C)C)CC2=O)cc1
-14.641414,ZINC001623174771,CCOc1cc(CCCNC(=O)Nc2ccc(Br)c(OC)c2)ccc1OC
-10.317168,ZINC001065631932,C=C[C@@H]1OCC[C@H]1C(=O)N1CCO[C@@H](CNC(=O)COCCN(C)C)C1
-13.168273999999998,ZINC000771808708,CC(=O)N(C)c1ccc(N2C(=O)N[C@@H](c3ccc(O)cc3)C2=O)cc1
-13.487192000000002,ZINC000530963354,COCCOc1ccc(CNC(=O)N2CC[C@@H](c3ccccc3)[C@H]2C)cn1
-11.781744,ZINC001341398183,CC/C=C\[C@@H](O)c1nnc(N2CCC(Nc3ccccc3Cl)CC2)n1C
-8.482631,ZINC000760816255,CCO[C@@H]1C[C@H](NC(=O)CCNC(=O)[C@H]2CCCN2C(=O)OC(C)(C)C)C12CCC2
-9.150746,ZINC001411201723,CC(C)(C)[C@H](CNCc1csnn1)NC(=O)c1ccsc1
-8.294458,ZINC001620118746,CON(C)c1nnc(-c2cc(Br)c[nH]2)n1C[C@@H]1NC(=O)CC1(C)C
-11.276285,ZINC000437933926,C=C(C)[C@@H]1OCC[C@H]1CNC(=O)N[C@H](c1ccccc1)c1ccc(F)cc1
-9.197015,ZINC001501315077,CCCO[C@H]1CCCN(c2nnc(CC)n2Cc2cccc(SCC)c2)CC1
-8.682739,ZINC001340805908,CN(CC1=CCCOC1)c1nnc(CC[C@@H]2CCCO2)n1CCc1ccccc1
-11.35549,ZINC001652453343,COc1ccccc1[C@H]1CCCCN1CC(=O)Nc1ccc(F)c(F)c1
-8.355795,ZINC001724291470,Cc1ccc(-c2nnc(N(C)Cc3cnccn3)n2CC[C@H]2COCCO2)o1
-14.071117999999998,ZINC000560466626,COc1cccc([C@H]2C[C@H](NC(=O)c3cc4c(C)nn(C)c4s3)C2)c1
-11.072397,ZINC001400050449,C[C@H](CNC(=O)c1ccon1)NC(=O)[C@H](C)OCc1ccc(F)cc1
-11.855548,ZINC001003601173,O=C(NCC1CN(C(=O)c2nc3c(s2)CCC3)C1)[C@]12C[C@H]1CCC2
-10.509313,ZINC000767001194,CSc1cc(C(=O)NC[C@H](O)c2cc(Cl)cc(Cl)c2)ccc1F
-12.927318,ZINC000903742450,CCn1nc(C2CC2)cc1-c1nc(-c2ccc(N3CCCNC3=O)cc2)no1
-9.078913,ZINC001012647873,O=C(NC1[C@@H]2CN(C(=O)[C@@H]3CCCN3C(=O)C3CC3)C[C@@H]12)C1CC1
-13.601427,ZINC000571758914,C[C@H](NC(=O)N[C@@H]1CCC[C@@H](c2nc3ccccc3[nH]2)C1)c1cncc(F)c1
-11.648501,ZINC000893057793,CC(C)(C)OC(=O)c1ccnc(N2CCN3C(=O)CC[C@H]3C2)c1
-13.481565,ZINC001458342413,O=C(CCc1ccc(C(F)F)cc1)NCCc1ccc(Cl)cc1[N+](=O)[O-]
-14.914363,ZINC000638682692,CCn1ncnc1CN[C@H](C)CN1CCN(c2ccccc2)CC1
-17.183853,ZINC001680379458,O=C(NCCCCCCOc1ccc(Cl)cc1)N[C@@H]1C[C@H]2CCC[C@H]21
-9.664289,ZINC001376439527,CC[C@@H](SC)C(=O)N[C@H]1C[C@@H](NCc2ncnn2C)C1
-12.652166,ZINC000802565435,C#Cc1cc(F)c(NC(=O)C(=O)NC[C@@H]2COC3(CCC(C)CC3)O2)c(F)c1
-13.297127,ZINC001225763810,CC[C@@H](CNC(=O)NCc1cc(C(F)(F)F)cc(Cl)n1)c1ccccc1
-7.817738999999999,ZINC001665759740,COC(=O)c1ccc(COc2ccccc2CN(C)C[C@@H]2CCN2C(=O)OC(C)(C)C)cc1
-13.347681,ZINC001189034303,O=Cc1ccc(OCc2ccccc2)cc1OC[C@H]1CCCC2(CCC2)O1
-10.211508,ZINC001373587681,Cc1cnc(COCC(=O)NCCN(C)C(=O)CC(C)(C)C)o1
-6.875635000000001,ZINC001743410233,CCC(=O)N[C@H]1CCCN(c2nnc(-c3nn(C)c(=O)c4ccccc43)n2CC(C)(C)O)C1
-14.210609,ZINC001190190050,Cc1nc(-c2cccnc2)sc1C(=O)NCc1ccc(Br)c(C(F)(F)F)c1
-9.998052,ZINC001331201227,N#CC1CN(C(=O)c2cnc3n2CCOC3)C1
-12.434834,ZINC000909003479,N#Cc1ccnc(COC(=O)CC[C@H]2CCCCO2)c1
-11.108025,ZINC000547843562,CCc1nccn1C[C@@H]1CCCN1C(=O)N[C@@H](c1ccc(Cl)cc1)C(F)(F)F
-13.963246,ZINC000957240088,CC[C@@H]1C[C@H]1C(=O)N1CC[C@@](C)(NC(=O)c2coc3ccc(OC)cc23)C1
-14.267416,ZINC001656875058,C#Cc1ccc(CNc2cccc(COCCOc3ccccc3)c2)cc1
-9.952239,ZINC000914686050,Cn1ccnc1[C@@H](NC(=O)COc1nsnc1N1CCOCC1)c1ccc(F)cc1
-13.448779,ZINC000788860451,Cn1cc(/C=C\C(=O)NC[C@H]2CCCN(c3ccccc3)C2)cn1
-12.294553,ZINC001248937161,Fc1cc(Cc2nc(-c3ccc4c(c3)OCCO4)no2)c(F)cc1Br
-14.058373,ZINC001249148378,COc1ccc(-c2noc([C@H]3CC[C@H]([C@@H](C)N)CC3)n2)c2ccccc12
-13.447175,ZINC000030964485,COc1cccc(N2CCN(CC(=O)NCC#Cc3cccc(C(F)(F)F)c3)CC2)c1
-13.004972,ZINC000595217105,O=C(CCCCOc1ccc(Br)cc1)NC1CCN(c2ncccn2)CC1
-13.35691,ZINC000178417608,C[C@@H](CCc1ccc(O)cc1)NC(=O)c1ccccc1N1CCOCC1
-11.52823,ZINC000295140127,Cc1ccc(OC(F)F)c(CNc2ccc(C3CC(=O)NC(=O)C3)cc2)c1
-12.446811,ZINC001031910939,Cc1ccc(NC(=O)CN2CC(CNC(=O)[C@H]3C[C@H]4C[C@H]4C3)C2)cc1
-13.060234,ZINC000541390012,C[C@@H]1CCc2c(sc3nc(CN(C)CCc4ccccc4O)nc(N)c23)C1
-13.896594,ZINC001254895113,CC1(C)CCc2onc(CNC(=O)NCC3(CCO)CCCCC3)c2C1
-10.898648,ZINC000060488875,O=S(=O)(/N=C(\O)c1ccc(Oc2ccccc2)cc1)c1ccccc1
-12.621616,ZINC000282021718,O=C(NCCc1ccc2[nH]ccc2c1)[C@H]1CCc2cn[nH]c2C1
-12.086053,ZINC000191744695,CC(=O)CC(C)(C)CC(=O)N[C@@H](C)c1ccc(NC(=O)NC2CC2)cc1
-13.194704000000002,ZINC000542541824,CCCCOc1ccc(-c2nnc(CN[C@@H](C)c3cnn(-c4ccc(F)cc4)c3C)o2)cc1
-14.324465,ZINC001543453108,C[C@@H](Cc1cccc(F)c1)C(=O)N1CC=C(c2ccc(Cl)cc2)CC1
-12.751787,ZINC001516762372,CSC1CCC(CNC(=O)C(=O)Nc2ccc3c(c2)CCCC(=O)N3)CC1
-12.765585,ZINC001198485165,CCCOc1cc(C)ccc1NC(=O)N[C@H](C)CCCc1cccnc1
-13.496504000000002,ZINC000570725629,FC(F)(F)c1cccc(-c2ocnc2-c2noc([C@H]3CCc4nccn4C3)n2)c1
-7.849788,ZINC001746468876,CCN1CCN(CCCn2c(Cc3ccsc3)nnc2N2CCN(CC(F)(F)F)CC2)CC1
-11.372855,ZINC000844740814,Cn1cc(C[C@@H]2CC(=O)N(CN3CCCC[C@H]3Cc3ccccc3F)C2=O)cn1
-12.368704,ZINC000477733312,CS(=O)(=O)CCc1ccc(NC(=O)N[C@H](CCO)c2ccc(Cl)cc2)cc1
-9.578461,ZINC001256956501,CC(C)(C)OC(=O)N1CC[C@@H](NCc2ccc(N3CCCCS3(=O)=O)cc2)C[C@@H]1c1ccccc1
-11.093752,ZINC001518282383,O=C(Nc1ccc(C(=O)NC2CCOCC2)cc1)c1cccc(C(=O)N2CCCCC2)c1
-12.728635,ZINC001216401220,O=C(Nc1cccnc1)c1cccc(Nc2cc(Cl)ccc2O)c1
-11.346722,ZINC000647042902,C[C@H]1C(=O)N(C)CN1C(=O)C(=O)N[C@@H]1CCO[C@H](C)C1
-14.248163,ZINC001465707192,Cc1cnc([C@H](C)NC(=O)c2ccc(-c3ccc(C=O)cc3)cc2)s1
-14.556026,ZINC001247249695,Cc1cc(-c2noc([C@@H]3CCCN(c4nccs4)C3)n2)ncc1Br
-12.77561,ZINC001550812280,C[C@@H]1CCN(c2ccc(C(=O)N[C@@H]3CCO[C@@H](c4ccnn4C)C3)cc2)C1
-13.475729,ZINC001203697820,COc1cc(OC)c(NC(=O)N[C@H](C)[C@]23C[C@H]2CCCC3)cc1Br
-12.396525,ZINC000835867865,CC(C)O[C@@]1(COC(=O)[C@@H](C)CC(=O)c2ccccc2F)CCOC1
-13.368364,ZINC000524472189,C[C@H](NC(=O)c1csc(-c2ccccc2F)n1)c1ccc2c(c1)OCO2
-14.576682,ZINC000619567827,Cc1nc(COc2ccc(F)cc2)sc1C(=O)NCc1ccccc1N1CCCC1
-11.552749,ZINC000029348994,CCc1ccc(-c2csc(/N=C(\O)c3ccc[nH]c3=O)n2)s1
-15.175706,ZINC000756025956,N#CCOc1ccc(CNCc2cn(-c3ccc(Cl)cc3Cl)nn2)cc1
-16.658732999999998,ZINC000477736986,C=C(C)[C@@H](NC(=O)N[C@@H](c1cnn(C)c1)c1ccc(F)cc1)c1ccc(F)c(F)c1
-10.117634,ZINC001219177515,N[C@@H](CSc1ccccc1)CC(=O)Nc1cc(C(=O)NCc2ccco2)ccc1Cl
-14.235745,ZINC001196620335,CN1C[C@@H]2CN(C(=O)c3cccc(-c4ccc(OC(F)(F)F)cc4)n3)C[C@@H]2C1
-15.150165,ZINC000672606109,O=C(N[C@H]1CSc2ccccc21)C(=O)N1CCO[C@@H](c2ccc(Br)cc2)C1
-11.631041,ZINC001128125574,CCOC(=O)c1cc(C(=O)N[C@H]2CC[C@@H](Cc3ccccc3)C2)cc([N+](=O)[O-])c1
-14.654754999999998,ZINC001596474845,CCOCCOCc1cccc(NC(=O)c2cc(Oc3ccccc3)ccc2O)c1
-11.20608,ZINC000732703853,Cc1ccccc1COc1cccc(NC(=O)C(=O)NCc2ccc3c(c2)CCCN3C)c1
-7.563446000000001,ZINC000356347720,CCC[C@H](CN[C@@H]1CCO[C@@H]1C)OC
-11.307842,ZINC001388650555,CN(C[C@@H]1CCN1[C@@H]1CCc2ccccc21)C(=O)Cc1cncn1C
-14.357122,ZINC000279473543,COC(=O)[C@H]1CC[C@@H](NC(=O)N[C@H](C)c2ccc(NC(=O)NC3CC3)cc2)C1
-11.636112,ZINC001148213299,CC(C)(C)OC(=O)NCc1cc(O)nc(CNC(=O)CCC(=O)c2ccc(F)c(F)c2)n1
-13.732189000000002,ZINC000636750617,CC[C@@H](NC(=O)C(=O)NCc1ccccc1CC(C)C)c1nccs1
-13.259081,ZINC000923531172,O[C@H](CCc1ccccc1)CN1CC[C@]2(C1)CCCCN2
-14.013568,ZINC000171052896,Cc1ccc(-c2ccncc2)cc1NC(=O)CCOc1ccccc1[N+](=O)[O-]
-13.116263,ZINC001637909457,O=C(N[C@@H]1C[C@H]1C1CCN(C(=O)[C@@H](CO)c2ccc(Cl)cc2)CC1)OCc1ccccc1
-13.188195,ZINC000741902617,O=C(NCCNS(=O)(=O)Cc1ccccc1)c1ccc(OC2CCOCC2)cc1
-11.071239,ZINC000480837871,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)Nc1cccc(OCCC(C)C)c1
-10.729567,ZINC000857440518,CN(CCCc1cc(-c2cccc(F)c2)n[nH]1)C(=O)c1cccc(NS(=O)(=O)C(F)(F)F)c1
-9.310114,ZINC000644582150,COc1ncc(-c2noc([C@@H]3C[C@H]3C)n2)c(=N)[nH]1
-13.818775,ZINC001757186826,C[C@H](Cc1ccc(F)cc1)C(=O)N[C@@H]1CN(C(=O)C2(C)CCC2)C[C@@H]1O
-10.136683,ZINC001228657568,Cn1cc([C@H](NC(=O)N[C@@H]2CC(=O)N(CCOc3ccccc3)C2)c2ccc(F)cc2)cn1
-12.608134,ZINC000535593489,C=CCCc1csc(COc2ccc(F)cc2)n1
-13.796391,ZINC001250779680,CC(C)c1ccc(OC[C@@H](O)CN[C@H]2Cc3[nH]c4ccccc4c3C2)cc1
-11.32558,ZINC001597625354,Cc1ccc(C(=O)N[C@H](C(=O)N2Cc3ccccc3[C@@H](c3ccccc3)C2)C(C)C)cc1
-11.781653,ZINC000551204297,CC[C@H](NC(=O)C(=O)NCCN1CCN(c2ccc(F)cc2)CC1)C1CCOCC1
-13.353659,ZINC000050177529,Cc1ccc(O)c(NC(=O)Cc2csc(Cc3ccccc3)n2)c1
-12.749076,ZINC000439089568,C=CCC[C@H](NCc1ccc(Oc2cccc(OC)c2)nc1)C1CC1
-13.986496,ZINC001162817835,COc1ccc2c(C)nc(NCc3cnc4cc(C)ccn34)nc2c1
-14.348341,ZINC000643201042,C[C@H](Nc1cccc(C(F)(F)F)c1)C(=O)NC12CC3CC(CC(C3)C1)C2
-12.424638,ZINC000868167993,NCCOc1ccc(NC(=O)N[C@]23CCC[C@H]2OCC3)cc1
-13.129485999999998,ZINC000372528949,O=C(NCCc1cn2c(n1)CCCC2)[C@H]1C[C@H]1c1ccccc1Cl
-7.355633999999999,ZINC000011021443,CCOc1ccc(-n2c3ccccc3nc2SCc2nnc(-c3ccco3)o2)cc1
-13.153438,ZINC000546502942,O=C1Nc2ccccc2O[C@H]1Cc1nc(-c2ccc(N3CCCC3)cn2)no1
-10.268045,ZINC001546109997,Cc1c(O)nc2ccccc2c1C(=O)N[C@@H](CO)Cc1ccc(O)cc1
-13.917371,ZINC001658467692,COC(=O)c1ccc(N2CCN(C[C@H]3CC(F)(F)CN3C(=O)OC(C)(C)C)[C@@H](C)C2)cc1
-13.491221,ZINC001678630599,Cc1cncc([C@H]2CCCN2C(=O)N[C@H]2CCN(c3ccc(Br)cc3)C2)c1
-14.226416,ZINC000744137599,N#Cc1ccc(-c2ccn(CN3CC[C@H]3c3ccccc3)n2)cc1
-10.783138,ZINC001648494255,COCc1n[nH]c(NC(=O)[C@@H]2Cc3cc(F)ccc3O2)c1-c1ccc(Cl)cc1
-8.799299000000001,ZINC001317731889,CCOc1ccc(OC(=O)CSc2nc3ccccc3c(=O)n2-c2ccc(C#N)cc2)cc1
-12.028301,ZINC000975261869,C=C[C@@H]1OCC[C@H]1C(=O)N1C[C@H]2CCN(C(=O)c3cn4ccccc4n3)C[C@H]21
-11.79143,ZINC000496450288,COC(=O)Nc1cccc(NCC#Cc2ccccc2)c1
-10.935516,ZINC001312800647,CC(C)[C@H](O)[C@H](NC(=O)N[C@H]1CC12CCN(C(=O)OC(C)(C)C)CC2)c1ccccc1
-13.412447,ZINC000657938668,CC[C@H](Cc1ccc(C(F)(F)F)cc1)N[C@H]1CCO[C@]2(CCOC2)C1
-14.405159,ZINC000519527084,Cc1ncc2c(n1)CCN(C(=O)N[C@@H]1CCC[C@H](c3ccc(Cl)cc3)C1)C2
-15.00585,ZINC000771890859,CCn1c2ccccc2nc1SCC(=O)OC[C@@H]1CN(c2ccccc2)C(=O)O1
-13.554996,ZINC001631604037,Cc1ccccc1CCc1cc(NC(=O)c2ccc(C#N)n2C)n[nH]1
-11.923908,ZINC000918650603,COc1ccc(NC(=O)/C=C\c2ccc(Br)o2)cc1OCc1cn2ccccc2n1
-10.521058,ZINC001564185165,Cc1ccc([C@H](C)NC(=O)N[C@@H]2CN(C(=O)OC(C)(C)C)CC23CC3)cc1[N+](=O)[O-]
-12.445471,ZINC000844984103,N#Cc1ccccc1COc1cccc(C(=O)N2C[C@H]3[C@@H](C2)C3(F)F)c1
-11.345175,ZINC001280699520,NC(=O)CC(=O)NCC1[C@@H]2CN(C(=O)CC3CCCCC3)C[C@@H]12
-11.040707,ZINC000534234689,COc1ccc(C[C@H](C)CNC(=O)[C@@]2(C)CCCN2C(=O)c2ccccc2)cc1OC
-14.218089,ZINC001643962783,CC(C)(C)OC(=O)N1CCC2(CO[C@@H](CNC(=O)/C=C/c3ccc(O)c(O)c3)C2)CC1
-12.275369,ZINC001304864706,CN(Cc1cc(-c2ccccc2)n[nH]1)C(=O)c1ccc2c(c1)CCCN2S(C)(=O)=O
-15.750988,ZINC001664800807,C[C@H]1CC[C@H](NC[C@@H](O)CN2CCc3ccccc3C2)CN1Cc1ccccc1
-13.983198000000002,ZINC001150148278,C[C@H]1CCc2cc(F)cc3c(=O)c(C(=O)NC[C@H]4C[C@H]5CN(C(=O)OC(C)(C)C)CCN5C4)cn1c23
-13.640638,ZINC000575617480,Cn1cc(-c2cc(CNC(=O)Nc3c(F)cccc3F)ccn2)cn1
-13.434288,ZINC000409604289,COc1ccc(C(=O)N2CCC[C@@H]2C(=O)Nc2nc3cc(Cl)ccc3n2C)cc1
-11.326748,ZINC000665046264,C[C@H](c1nc(-c2ccc(N3CCCNC3=O)cc2)no1)C(C)(F)F
-12.806486,ZINC000481498215,COC(=O)[C@@H]1C[C@@H](C)CCN1CC(=O)NCc1ccc(OC(F)F)cc1
-12.742429,ZINC001630061678,N#Cc1ccc(N[C@H]2CCCN(C(=O)NCC(=O)N3CCCc4ccccc43)C2)nc1
-5.204372,ZINC001314204848,CCOc1cccc(CCn2c(-c3ccc[nH]3)nnc2N2CCC[C@H](CNC(=O)OC(C)(C)C)C2)c1
-13.459492,ZINC001240958195,Cc1c[nH]c2ncc(-c3ccc(S)nc3)cc12
-10.129992,ZINC000726310125,CN(C(=O)OC(C)(C)C)[C@H]1CCCN(C(=O)C(=O)Nc2cccc(C(=O)c3ccccc3)c2)C1
-10.430076,ZINC001663090580,CN(C)C[C@H](NC(=O)Nc1cc2oc(O)nc2cc1F)c1ccc(F)cc1
-15.225453,ZINC001468995758,NC(=O)COc1ccc(-c2ccc(CNC(=O)NCc3cccc([N+](=O)[O-])c3)cc2)cc1
-13.623518,ZINC000422969861,Cc1nc(CN)ccc1[C@H](C)NCc1ccc(-c2ccccc2)o1
-12.895,ZINC000120330083,CCn1cnnc1-c1cccc(NCc2cnc3c(C)cccn23)c1
-11.64966,ZINC000729005541,Cc1cccc2[nH]cc(CC(=O)OCCCCC#N)c21
-13.295237,ZINC000555103950,COc1c(C)cnc(CN(C)CC2Cc3ccccc3C2)c1C
-13.931074,ZINC000778394564,CC(C)c1ccc(-c2nc(CC(=O)N(C)C3(C(N)=O)CCCC3)cs2)cc1
-12.751246,ZINC001024191223,Cc1nc(O)[nH]c1C(=O)N[C@@H]1CN(C(=O)Cc2cncc(C)c2)C[C@H]1O
-14.180948,ZINC001163468209,COC(=O)c1ccc([C@H](N)CNc2cc(C)c(C)cn2)cc1
-12.262634,ZINC000445702199,Cc1cccc(CNC(=O)Cc2noc(-c3nccc4ccccc43)n2)c1
-11.190228,ZINC001562771495,COc1ccc(Cn2cc(NC(=O)N[C@H](C)C3CCCCCC3)cn2)cc1
-10.707051,ZINC000513540866,O=C(Cc1cc(Cl)ccc1Cl)N1CCC[C@H](CNC(=O)c2ccco2)C1
-12.665197,ZINC000519637999,CN(C(=O)NC[C@H]1CCN(C)C(=O)C1)[C@@H]1CCN(c2ccccc2)C1=O
-12.602639,ZINC001358293986,C[C@@H]1CCc2sc(C(=O)N[C@@H](c3ccc(F)cc3)[C@H]3CCCO3)cc2C1
-13.038918,ZINC000438458321,Cc1ccc(C(=O)N2CCS[C@H]3CCCC[C@H]32)cc1Oc1ccncc1
-12.560556,ZINC001008803557,Cn1cccc1C(=O)NC[C@@H]1[C@H]2CN(C(=O)C34CCC(CC3)C4)C[C@H]21
-15.247556,ZINC000554509743,O=C(NC[C@@H](O)Cc1ccccc1)N[C@@H]1CC[C@H]2CCC[C@@H]2C1
-14.38195,ZINC000918001398,CC1CCN([C@@H](CNC(=O)NCc2ccc(N3CCC[C@@H](C(N)=O)C3)cc2)c2cccs2)CC1
-11.84768,ZINC000454227827,O=C(NCc1ccc(N2CCCC2)nc1)N[C@H]1CCC[C@H]1F
-14.167826000000002,ZINC000245470945,CN(CCCc1cc(-c2ccccc2)n[nH]1)C(=O)[C@H]1[C@@H]2CCCC[C@@H]21
-12.635466,ZINC001273934772,COCCOCN1CCC2(CN(C(=O)Cc3cccc4[nH]ccc43)C2)C1
-9.534763,ZINC001458381276,O=C(N1C[C@H]2CCN(c3nc(Cl)nc4[nH]c(O)nc43)C[C@H]2C1)C(F)(F)F
-15.435839,ZINC000172834208,C[C@H](CNC(=O)COc1ccccc1C#N)Oc1cccc(Cl)c1
-13.494389000000002,ZINC000753727594,C[C@H](Nc1cccc(CC[C@H](O)c2ccccc2)c1)[C@@H]1CCCO1
-13.090758,ZINC001570666730,O=C(CCNC(=O)c1ccc([N+](=O)[O-])cc1)NC[C@H]1CCCCN1C(=O)C(F)(F)F
-10.591234,ZINC001184581287,Cc1cccc(C(C)(C)C)c1NC(=O)N1CC[C@H](C2CN(C(=O)OC(C)(C)C)C2)C1
-11.014796,ZINC000428809769,N#Cc1ccc(O[C@H]2CCN(CCN3c4cccc5cccc(c45)S3(=O)=O)C2)nc1
-14.267311,ZINC000523391700,Clc1ccc2ncc(CNC3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)n2c1
-14.412116,ZINC001318535105,CCOc1ccccc1CCNC(=O)Nc1cc(-n2cccc2)ccc1F
-13.776192000000002,ZINC000561919842,Cc1ccc(OC[C@@H](O)CN2Cc3cccc(Cl)c3C2)c(C)c1
-10.753826,ZINC001496276452,CC[C@@H](C)NC(=O)CCn1c(Cc2csc(C)n2)nnc1N1CCN(c2ccc(C)cc2)CC1
-11.828964,ZINC000870693421,N#Cc1cccc(ONC(=O)[C@H]2CCCN(C(=O)c3ccc(F)cc3)C2)c1
-13.876644,ZINC000472451672,CCc1ccc(-c2noc([C@H](C)NC(=O)N[C@H](CC)C3CCOCC3)n2)cc1
-12.818619,ZINC001535156624,Cc1cccc(Nc2ccccc2C(=O)NCc2ccc(N3CCC(C(N)=O)CC3)cc2)c1C
-11.526883,ZINC000969954554,C[C@H]1CCN(CC(=O)N2CC[C@@H](NCCC3CCCC3)C2)C1
