PUBCHEM_SUBSTANCE_ID,smiles,max_dice_sim
17099048,O=C(Nc1nc2ccccc2s1)c1ccc(Br)cc1,0.8333333333333334
17023571,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(O)cc3)c(=O)n2C1c1ccc(OC)cc1,0.8333333333333334
16969822,Cc1ccc2nc(C)cc(Nc3ccc(Cl)cc3)c2c1,0.8333333333333334
17110222,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(OC)c4ccccc34)c(=O)n2C1c1ccc(C)cc1,0.832
16981846,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(OC)c(OC)cc3Br)c(=O)n2C1c1ccc(OC)cc1,0.832
24712190,CCOC(=O)c1cnc2ccc(OCC)cc2c1NCc1cccnc1,0.8316831683168316
26700118,COc1ccc(C(=O)Nc2c(Cl)cc(Cl)cc2C(=O)Nc2ccncc2)cc1,0.8314606741573034
250162142,COc1ccc(C(=O)NC2CCN(Cc3ccccc3)CC2)cc1,0.8311688311688312
17114043,Cc1ccc2nc(NC(=O)c3ccc(C(C)(C)C)cc3)sc2c1,0.8311688311688312
17109912,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cc4c(cc3Cl)OCO4)c(=O)n2C1c1ccc(OC)cc1,0.8307692307692308
16954033,Cc1cc(NC(=O)c2ccc(Cl)cc2)no1,0.8307692307692308
17042723,O=C(Nc1ccc(Cl)c(Cl)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,0.8301886792452831
17108832,CCOc1c(Cl)cc(CNCc2ccccc2)cc1OC,0.8292682926829268
17093107,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccccc3OC)c(=O)n2C1c1ccccc1Cl,0.8292682926829268
17046009,COc1cccc(C2Sc3ccccc3NC3=C2C(=O)c2ccccc23)c1,0.8292682926829268
17006349,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccccc3OC)c(=O)n2C1c1ccc(Cl)cc1,0.8292682926829268
17002952,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cccc(O)c3)c(=O)n2C1c1ccc(OC)cc1,0.8292682926829268
170364479,Cc1ccc(NC(=O)c2cccc(Cl)c2)cc1F,0.8285714285714286
24711963,COc1cc(CNCC(O)c2ccccc2)cc(Cl)c1OCc1cccnc1,0.8282828282828283
17005992,CCOC(=O)c1c(NC(=O)c2ccccc2)sc2c(O)c(Br)ccc12,0.8282828282828283
164168286,O=C(Nc1ccc(NC(=O)c2cccs2)cc1)c1cccs1,0.8275862068965517
17095813,CCOC(=O)C1=C(c2ccccc2)N=c2s/c(=C\c3ccc(OC)c(OC)c3)c(=O)n2C1c1cccc(OC)c1OC,0.8275862068965517
17093758,COc1ccc(Cc2nnc(NC(=O)c3ccccc3)s2)cc1OC,0.8275862068965517
17138646,CCc1ccc(C(=O)Nc2nc3ccccc3s2)cc1,0.8266666666666667
26700107,CCOC(=O)c1ccc(NC(=O)c2cc(Cl)ccc2NC(=O)c2ccc(OC)cc2)cc1,0.8260869565217391
17048905,COc1ccc(Cc2nnc(NC(=O)CSc3ccccc3)s2)cc1OC,0.8260869565217391
